,brand,year,month,country,model,segment,engine_type,price_usd,marketing_spend_usd,dealership_count,fuel_price_usd,gdp_growth_percent,interest_rate_percent,competition_index,units_sold
7384,BMW,2021.0,7.0,Germany,7 Series,Sedan,Diesel,93861.0,262803.0,197.0,1.8009264046009206,1.6351972416459009,3.1817120691588068,6,615.0
7385,Toyota,2019.0,1.0,India,C-HR,Suv,Petrol,70758.0,122547.0,34.0,1.09,6.88,6.66,4,702.0
7386,Toyota,2015.0,12.0,Canada,RAV4,Suv,Petrol,19818.0,259572.0,33.0,1.38,2.11,4.07,8,191.0
7387,Ford,2018.0,10.0,Australia,Ranger,Suv,Electric,59180.0,244120.0,108.0,1.66,2.97,4.3,2,642.0
7388,Tesla,2015.0,12.0,India,Model S,Suv,Electric,69164.0,285866.0,27.0,1.09,6.75,6.21,2,48.0
7389,BMW,2024.0,6.0,India,7 Series,Sedan,Petrol,116720.0,409014.0,384.0,0.970501945598136,7.1326218931339485,6.75921686330601,2,868.0
7390,BMW,2020.0,8.0,Japan,iX,Sedan,Hybrid,58474.0,247552.0,61.0,1.4430403744034477,0.837109705728999,0.121186078871555,2,245.0
7391,Ford,2023.0,2.0,Mexico,F-150,Suv,Electric,62333.0,375683.0,32.0,1.01,1.78,10.96,7,2519.0
7392,Ford,2016.0,7.0,UK,F-150 Lightning,Suv,Electric,75875.0,694862.0,20.0,1.07,6.83,6.51,9,2331.0
7393,BMW,2024.0,8.0,Canada,X3,Suv,Electric,80875.0,322502.0,184.5,1.3006272517160176,2.074612614626472,4.075515949428542,2,857.0
7394,Porsche,2022.0,1.0,Spain,Macan,Suv,Electric,125874.0,95407.0,10.0,1.85,1.29,3.74,4,67.0
7395,Ford,2019.0,7.0,India,Escape,Suv,Hybrid,74675.0,247887.0,91.0,1.05,6.72,6.77,7,2443.0
7398,Ford,2017.0,1.0,France,Edge,Suv,Hybrid,91580.0,293494.0,70.0,1.73,1.49,3.31,10,725.0
7399,Ford,2020.0,5.0,Canada,Escape,Suv,Hybrid,43018.0,240023.0,90.0,1.37,2.31,4.21,9,1146.0
7400,BMW,2018.0,12.0,UK,i7,Sedan,Petrol,60363.0,171648.0,144.0,1.9061051030487723,1.353421379302718,4.84212233538469,6,561.0
7401,Mercedes-Benz,2021.0,4.0,India,GLC,Suv,Petrol,86785.0,157090.0,32.0,0.96,7.095115333434544,6.69,8,1259.0
7402,Mercedes-Benz,2024.0,3.0,USA,CLA,Sedan,Diesel,126290.0,284524.0,41.0,1.02,2.95,4.35,1,928.0
7403,Tesla,2016.0,10.0,Spain,Model 3,Suv,Electric,83091.0,252973.0,13.0,1.84,1.13,3.21,5,960.0
7404,Toyota,2015.0,2.0,Australia,C-HR,Suv,Hybrid,28174.0,243924.0,13.0,1.55,2.56,4.09,4,962.0
7405,Audi,2023.0,7.0,Japan,TT,Sedan,Diesel,74125.0,224359.0,34.0,1.51,1.21,0.02,3,81.0
7406,Porsche,2022.0,5.0,Australia,911,Sedan,Hybrid,92856.0,86426.0,20.0,1.62,3.49,4.47,8,80.0
7407,Audi,2017.0,5.0,Japan,A4,Sedan,Petrol,41159.0,173546.0,15.0,1.51,1.01,-0.12,2,1184.0
7408,Porsche,2019.0,3.0,India,Macan EV,Suv,Hybrid,101314.0,389111.0,15.0,1.0,6.56,6.4,6,54.0
7409,Audi,2024.0,5.0,India,Q8,Suv,Diesel,86137.0,305986.0,12.0,0.98,6.64,6.63,5,407.0
7410,BMW,2021.0,2.0,France,i7,Sedan,Diesel,35731.0,324270.0,115.0,1.746389419223195,1.707094036088781,3.528018447628442,10,524.0
7413,Audi,2017.0,12.0,Italy,Q3,Suv,Diesel,67118.0,502140.0,30.0,1.86,0.99,3.64,3,696.0
7414,Toyota,2019.0,10.0,Brazil,Prius,Suv,Hybrid,19757.0,127287.0,22.0,1.23,3.12,10.75,8,119.0
7415,Toyota,2015.0,1.0,France,Corolla,Sedan,Petrol,78757.0,647654.0,53.0,1.76,1.1,3.35,1,1937.0
7416,Tesla,2016.0,8.0,Netherlands,Model X Plaid,Suv,Electric,110816.0,233566.0,18.0,1.98,1.99,3.26,4,1830.0
7417,BMW,2019.0,4.0,France,7 Series,Sedan,Petrol,91597.0,462375.0,174.0,1.896997931228175,1.3387962113815393,3.470743606508593,9,769.0
7418,Porsche,2015.0,12.0,USA,Taycan,Suv,Petrol,151166.0,84442.0,19.0,1.06,2.16,4.46,9,328.0
7419,BMW,2020.0,8.0,India,7 Series,Sedan,Petrol,61870.0,64799.0,158.0,0.9872271795506696,6.704680109057284,6.55467818195511,8,740.0
7420,Toyota,2023.0,9.0,Japan,Land Cruiser,Suv,Hybrid,72351.0,405893.0,94.0,1.59,1.7,0.2,10,2931.0
7421,Ford,2016.0,6.0,Canada,F-150,Suv,Hybrid,74153.0,580439.0,56.0,1.36,1.7,3.75,6,3865.0
7422,Porsche,2015.0,5.0,India,718,Sedan,Electric,177319.0,355750.0,9.0,1.13,6.73,6.57,3,332.0
7423,Porsche,2021.0,11.0,Canada,Panamera Sport,Sedan,Petrol,112746.0,188971.0,6.0,1.33,2.24,3.96,2,170.0
7424,Toyota,2018.0,9.0,India,Supra,Sedan,Petrol,81364.0,359011.0,42.0,1.07,7.03,6.53,3,1010.0
7425,Porsche,2023.0,4.0,France,GTS,Sedan,Electric,103660.0,363870.0,13.0,1.9,1.88,3.69,1,428.0
7426,Mercedes-Benz,2024.0,2.0,Mexico,S-Class,Sedan,Petrol,53846.0,289419.0,59.0,1.14,1.69,10.75,4,669.0
7428,BMW,2023.0,8.0,Germany,X7,Sedan,Hybrid,42601.0,481739.0,288.0,1.980004624679602,1.7110284698067049,3.203916781720032,1,711.0
7429,Audi,2020.0,8.0,Brazil,Q8,Suv,Petrol,112752.0,92414.0,4.0,1.2,3.6,10.58,10,467.0
7430,Toyota,2020.0,3.0,China,Prius,Suv,Petrol,52018.0,679929.0,59.0,1.05,5.83,3.59,4,1405.0
7431,Tesla,2021.0,12.0,Mexico,Model S,Suv,Electric,76735.0,263576.0,22.0,1.04,2.085,10.72,8,1881.0
7432,Ford,2024.0,2.0,Japan,Edge,Suv,Hybrid,24738.0,529385.0,54.0,1.49,1.31,0.3,3,866.0
7433,Porsche,2015.0,10.0,Brazil,911,Sedan,Petrol,176633.0,185147.0,10.0,1.2,3.37,10.53,5,460.0
7434,Tesla,2020.0,3.0,Brazil,Model 3,Suv,Electric,105020.0,13188.0,32.0,1.23,3.14,10.41,9,1854.0
7435,Mercedes-Benz,2021.0,9.0,China,GLC,Suv,Hybrid,111804.0,520833.0,59.0,1.11,6.4,3.39,1,359.0
7436,Toyota,2021.0,1.0,Brazil,C-HR,Suv,Electric,53891.0,163630.0,67.0,1.21,3.65,10.22,10,1791.0
7437,Ford,2018.0,10.0,Australia,Bronco,Suv,Hybrid,86553.0,298017.0,83.0,1.59,3.44,4.05,1,1911.0
7438,Porsche,2021.0,11.0,USA,Cayenne Coupe,Suv,Petrol,189644.0,107694.0,19.0,1.06,2.83,4.24,7,127.0
7439,Ford,2022.0,11.0,Germany,Explorer,Suv,Electric,29236.0,636704.0,56.0,1.84,1.95,3.03,3,2616.0
7440,Mercedes-Benz,2017.0,9.0,Australia,C-Class,Sedan,Electric,81303.0,359251.0,38.0,1.66,2.68,4.1,4,924.0
7441,Volkswagen,2015.0,1.0,Germany,ID.3,Suv,Electric,65865.0,114694.0,42.0,1.84,1.99,3.14,9,1773.0
7442,BMW,2020.0,10.0,India,X1,Suv,Diesel,53300.0,277467.0,298.0,1.0050762348510838,6.929931077390148,6.60377997343666,7,782.0
7443,BMW,2017.0,11.0,India,X3,Suv,Electric,99384.0,196025.0,162.0,1.0392839032803165,6.806313498778213,6.673391095952476,10,515.0
7444,Mercedes-Benz,2024.0,9.0,China,EQE,Suv,Diesel,100561.0,263062.0,61.0,1.04,6.09,3.35,1,1067.0
7445,Ford,2015.0,3.0,Italy,F-150,Suv,Electric,71537.0,397580.0,82.0,1.77,1.28,3.38,7,2800.0
7447,Audi,2021.0,5.0,Canada,Q8,Suv,Electric,67456.0,422224.0,42.0,1.3,2.25,4.08,8,366.0
7449,BMW,2015.0,6.0,China,X1,Suv,Petrol,113518.0,206164.0,373.0,1.181579758755924,5.690107649783728,3.67555706977303,10,1156.0
7450,Toyota,2022.0,9.0,Italy,Land Cruiser,Suv,Electric,37995.0,239925.0,30.0,1.93,0.68,3.24,6,477.0
7452,Volkswagen,2024.0,10.0,UK,Arteon,Sedan,Hybrid,20085.0,85463.0,37.0,1.94,1.27,5.12,1,559.0
7453,Tesla,2022.0,7.0,Japan,Cybertruck,Suv,Electric,60172.0,37503.0,39.0,1.52,0.7,0.1,3,1081.0
7454,Tesla,2015.0,12.0,USA,Model X,Suv,Electric,128532.0,29206.0,23.0,0.88,2.69,4.64,2,2474.0
7455,Mercedes-Benz,2017.0,9.0,China,GLE,Suv,Electric,65418.0,73900.0,25.0,1.09,6.4,3.51,10,1048.0
7456,Toyota,2022.0,9.0,UK,C-HR,Suv,Petrol,67535.0,210333.0,93.0,1.8305102694527564,1.6,3.23,1,2035.0
7457,Toyota,2017.0,7.0,UK,Highlander,Suv,Hybrid,50103.0,93750.0,44.0,1.92,1.05,5.12,1,2982.0
7458,Ford,2018.0,9.0,USA,Escape,Suv,Petrol,76637.0,318435.0,54.0,0.87,2.27,4.43,9,3241.0
7459,Porsche,2017.0,3.0,Brazil,911,Sedan,Hybrid,142904.0,119414.0,6.0,1.12,3.27,10.61,2,396.0
7460,Toyota,2016.0,2.0,Italy,Camry,Sedan,Electric,44818.0,295217.0,89.0,1.85,1.1,3.36,3,2568.0
7461,BMW,2018.0,6.0,Australia,3 Series,Suv,Hybrid,74779.0,321733.0,347.0,1.645411352323078,3.3565372237479267,4.370701916954156,6,726.0
7462,Volkswagen,2016.0,4.0,USA,Passat,Sedan,Petrol,34931.0,325577.0,27.0,1.01,2.64,4.44,10,2037.0
7463,Ford,2017.0,1.0,China,Expedition,Suv,Petrol,78864.0,422550.0,111.0,1.1,6.19,3.29,7,3432.0
7464,Ford,2015.0,10.0,Brazil,F-150 Lightning,Suv,Hybrid,88858.0,58852.0,74.0,1.18,3.73,10.59,7,3100.0
7465,Toyota,2024.0,2.0,China,RAV4,Suv,Hybrid,23185.0,69970.0,23.0,1.0,5.63,3.72,3,1183.0
7466,Audi,2023.0,12.0,USA,A3,Sedan,Petrol,109005.0,366349.0,46.0,0.91,2.21,4.52,6,220.0
7467,Toyota,2018.0,4.0,USA,bZ4X,Suv,Electric,30628.0,499506.0,97.0,0.95,2.28,4.45,1,2262.0
7469,Ford,2021.0,5.0,Spain,Ranger,Suv,Hybrid,70837.0,476160.0,22.0,1.75,1.25,3.67,9,2148.0
7470,Audi,2015.0,10.0,Japan,Q5,Suv,Diesel,51815.0,336105.0,49.0,1.58,1.41,-0.16,9,245.0
7471,Audi,2015.0,4.0,India,A3,Sedan,Hybrid,69399.0,246952.0,16.0,1.06,6.61,6.78,5,458.0
7472,Tesla,2018.0,4.0,Germany,Model S Plaid,Suv,Electric,104944.0,181638.0,6.0,1.85,1.8250000000000002,3.3,3,1313.0
7473,Porsche,2016.0,4.0,Brazil,Taycan,Suv,Electric,164826.0,90893.0,7.0,1.2,3.19,10.24,5,22.0
7474,Audi,2016.0,8.0,China,Q5,Suv,Hybrid,101820.0,226215.0,37.0,1.0950000000000002,6.47,3.77,3,596.0
7475,Ford,2024.0,6.0,Netherlands,Ranger,Suv,Hybrid,80792.0,313104.0,34.0,1.97,1.79,3.28,4,1386.0
7476,Mercedes-Benz,2020.0,9.0,India,GLE,Suv,Hybrid,123127.0,269154.0,8.0,1.11,7.33,6.51,2,44.0
7477,Ford,2016.0,7.0,Canada,F-150,Suv,Petrol,28908.0,780320.0,24.0,1.37,2.51,3.85,8,2143.0
7478,Audi,2015.0,3.0,Germany,A4,Sedan,Petrol,48965.0,176901.0,54.0,1.97,2.09,2.76,3,911.0
7479,BMW,2021.0,6.0,France,5 Series,Suv,Hybrid,96247.0,292330.0,46.0,1.7944563608325963,1.3119940546986582,3.594412089302077,8,136.0
7480,Audi,2018.0,9.0,Australia,A3,Sedan,Petrol,114660.0,349797.0,32.0,1.64,2.85,4.17,3,927.0
7481,BMW,2016.0,9.0,Japan,7 Series,Sedan,Hybrid,116418.0,355063.0,358.0,1.5607344153798228,1.3334037565104233,0.3228763541126306,10,743.0
7482,Volkswagen,2023.0,7.0,Germany,Passat,Sedan,Petrol,76842.0,509029.0,33.0,1.95,1.6,2.97,1,2686.0
7484,Porsche,2020.0,6.0,China,718,Sedan,Electric,139539.0,244493.0,16.0,1.16,6.27,3.21,8,121.0
7485,BMW,2024.0,5.0,Japan,iX,Sedan,Diesel,35178.0,196800.0,238.0,1.5100453084312524,1.1835456467199248,0.2835955298650948,10,805.0
7486,Audi,2017.0,9.0,USA,TT,Sedan,Electric,99619.0,210817.0,25.0,0.95,2.89,4.75,10,304.0
7487,Tesla,2024.0,2.0,Australia,Model S,Suv,Electric,124454.0,86212.0,16.0,1.56,2.74,4.08,4,974.0
7488,Mercedes-Benz,2023.0,1.0,Canada,S-Class,Sedan,Petrol,93706.0,89435.0,55.0,1.23,2.23,4.04,2,675.0
7489,Toyota,2017.0,6.0,Germany,C-HR,Suv,Petrol,58562.0,85835.0,63.0,1.86,1.62,3.26,2,90.0
7490,Toyota,2024.0,10.0,China,Supra,Sedan,Electric,81134.0,300218.0,72.0,1.11,6.21,3.78,7,309.0
7491,Ford,2017.0,7.0,India,Edge,Suv,Electric,41175.0,458676.0,73.0,0.95,7.3,6.62,1,3051.0
7492,Tesla,2015.0,1.0,Mexico,Model X,Suv,Electric,110497.0,73695.0,33.0,1.02,2.12,11.23,2,331.0
7493,Audi,2016.0,8.0,UK,A4,Sedan,Petrol,36371.0,495126.0,15.0,1.92,1.58,5.03,5,820.0
7494,Audi,2021.0,11.0,Netherlands,Q5,Suv,Hybrid,105836.0,506283.0,36.0,2.07,2.34,3.6,4,923.0
7495,Toyota,2017.0,2.0,Spain,Highlander,Suv,Petrol,87305.0,141971.0,92.0,1.78,1.18,3.34,10,1313.0
7496,Volkswagen,2021.0,7.0,Japan,Polo,Sedan,Hybrid,21662.0,258434.0,80.0,1.51,1.23,0.21,1,1433.0
7497,Ford,2023.0,1.0,Australia,Mustang Mach-E,Suv,Electric,87918.0,294765.0,28.0,1.68,3.46,4.4,4,1317.0
7498,BMW,2023.0,10.0,Germany,i4,Suv,Petrol,54572.0,494854.0,38.0,1.979712120934968,2.1470608269839,2.714156978787317,5,253.0
7500,Ford,2024.0,2.0,USA,Bronco,Suv,Petrol,63280.0,206287.0,30.0,0.96,2.01,4.29,8,2884.0
7501,Audi,2020.0,4.0,Brazil,A3,Sedan,Electric,40430.0,226778.0,33.0,1.18,3.22,10.68,10,976.0
7502,Audi,2024.0,1.0,Mexico,Q5,Suv,Diesel,89511.0,484471.0,23.0,1.19,2.47,10.71,9,69.0
7503,Tesla,2017.0,2.0,Germany,Model S,Suv,Electric,119283.0,188473.0,32.0,1.89,1.71,2.89,6,947.0
7504,Tesla,2015.0,2.0,China,Model S,Suv,Electric,123887.0,163420.0,11.0,1.12,6.13,3.49,7,2339.0
7505,BMW,2024.0,8.0,Australia,3 Series,Suv,Diesel,57813.0,85362.0,181.0,1.5964082116224163,3.471532690901051,4.14880820426183,1,514.0
7506,Toyota,2020.0,12.0,Netherlands,Supra,Sedan,Hybrid,26453.0,315158.0,42.0,2.03,2.49,3.29,3,590.0
7507,Tesla,2020.0,4.0,France,Model 3,Suv,Electric,85144.0,254560.0,21.0,1.82,1.35,3.54,8,334.0
7508,BMW,2020.0,1.0,France,X5,Sedan,Diesel,94213.0,249488.0,74.0,1.7410279280964014,1.309905593095586,3.738832573664428,10,197.0
7509,BMW,2020.0,12.0,USA,3 Series,Suv,Diesel,114335.0,219957.0,108.0,0.8824546211763771,2.650973467150954,4.527259121644144,2,461.0
7510,Tesla,2021.0,11.0,USA,Model X,Suv,Electric,116301.0,297609.0,14.0,0.9,2.14,4.66,3,349.0
7511,Volkswagen,2018.0,2.0,Japan,ID.3,Suv,Diesel,30196.0,538612.0,21.0,1.47,1.13,0.09,10,989.0
7512,Audi,2021.0,10.0,Brazil,A3,Sedan,Hybrid,88457.0,199704.0,21.0,1.17,3.35,10.33,7,823.0
7513,Porsche,2016.0,3.0,Canada,Taycan,Suv,Hybrid,190335.0,339427.0,6.0,1.38,2.51,4.23,2,375.0
7514,Audi,2023.0,7.0,Spain,A3,Sedan,Petrol,49271.0,245173.0,33.0,1.8,1.27,3.69,5,742.0
7515,Toyota,2023.0,10.0,Brazil,C-HR,Suv,Electric,39922.0,156429.0,58.0,1.26,3.83,10.47,8,1720.0
7516,BMW,2015.0,6.0,UK,X1,Suv,Petrol,87975.0,160489.0,356.0,1.85853921663165,1.3567533266935894,4.8685607058124285,1,751.0
7517,Audi,2019.0,4.0,Germany,Q7,Suv,Electric,84841.0,202488.0,13.0,1.8,1.53,2.75,5,746.0
7518,BMW,2019.0,7.0,China,iX,Sedan,Hybrid,106376.0,149468.0,375.0,1.1700696002239792,5.916504431903879,3.693307932089854,10,749.0
7519,Ford,2016.0,8.0,China,Explorer,Suv,Electric,27076.0,419551.0,72.0,1.03,5.62,3.59,8,2774.0
7520,BMW,2019.0,9.0,USA,5 Series,Suv,Diesel,61619.0,322168.0,175.0,0.939038441698842,2.674130295536063,4.3559429875457,4,606.0
7521,Ford,2017.0,10.0,Mexico,Escape,Suv,Petrol,59378.0,251849.0,40.0,1.2,2.38,11.07,8,2586.0
7522,Mercedes-Benz,2016.0,1.0,Australia,EQE,Suv,Petrol,76775.0,159058.0,56.0,1.58,2.97,4.0,7,1149.0
7523,Porsche,2016.0,7.0,India,Panamera Sport,Sedan,Petrol,91087.0,398616.0,23.0,1.01,6.57,6.62,3,128.0
7524,Tesla,2015.0,6.0,Australia,Model X,Suv,Electric,50312.0,157111.0,3.0,1.65,3.12,4.45,10,823.0
7525,Volkswagen,2018.0,9.0,Germany,Arteon,Sedan,Diesel,69700.0,474260.0,79.0,1.94,1.67,3.28,7,2457.0
7526,Mercedes-Benz,2022.0,8.0,Spain,E-Class,Sedan,Diesel,51625.0,138851.0,61.0,1.81,1.69,3.58,10,1194.0
7527,Toyota,2023.0,8.0,China,Corolla,Sedan,Petrol,59776.0,515578.0,39.0,1.14,6.32,3.26,10,1828.0
7528,Ford,2024.0,8.0,Spain,Mustang,Sedan,Electric,84744.0,701248.0,113.0,1.68,1.7,3.52,8,795.0
7529,Volkswagen,2021.0,1.0,USA,T-Roc,Suv,Hybrid,69048.0,510024.0,31.0,0.97,2.56,4.45,10,788.0
7530,Ford,2017.0,2.0,Brazil,Edge,Suv,Hybrid,26611.0,180552.0,33.0,1.18,3.82,10.41,4,1886.0
7531,BMW,2017.0,2.0,France,5 Series,Suv,Diesel,49506.0,71341.0,295.0,1.7352773973012448,1.5524395161326936,3.28451421222788,5,674.0
7532,Tesla,2015.0,12.0,UK,Model S Plaid,Suv,Electric,98433.0,176903.0,35.0,1.84,1.72,5.28,3,1884.0
7533,Mercedes-Benz,2023.0,5.0,Spain,EQS,Suv,Petrol,110859.0,135344.0,51.0,1.82,1.21,3.35,10,821.0
7534,Mercedes-Benz,2024.0,10.0,UK,GLE,Suv,Hybrid,64122.0,381867.0,64.0,1.76,1.92,4.91,2,577.0
7535,Audi,2022.0,9.0,Mexico,TT,Sedan,Petrol,59964.0,427833.0,19.0,1.15,2.25,10.85,6,920.0
7536,BMW,2024.0,5.0,France,X1,Suv,Diesel,90192.0,260047.0,287.0,1.8,1.5598004237693202,3.234898277303285,9,784.0
7537,Mercedes-Benz,2021.0,3.0,Australia,S-Class,Sedan,Hybrid,106610.0,117130.0,35.0,1.69,3.44,4.26,9,1062.0
7538,Tesla,2015.0,8.0,Brazil,Cybertruck,Suv,Electric,97867.0,167399.0,15.0,1.23,3.28,10.44,5,441.0
7539,Volkswagen,2019.0,7.0,Australia,Taos,Suv,Electric,50005.0,256046.0,64.0,1.5,3.12,4.41,1,152.0
7540,Tesla,2017.0,9.0,Netherlands,Semi,Suv,Electric,69269.0,171510.0,2.0,1.92,1.7,3.37,9,2288.0
7541,Porsche,2022.0,11.0,India,Panamera,Sedan,Hybrid,117981.0,348144.0,10.0,1.13,6.99,6.57,7,243.0
7542,Audi,2024.0,8.0,Spain,Q8,Suv,Hybrid,36331.0,519915.0,14.0,1.65,1.27,3.49,7,252.0
7544,Mercedes-Benz,2023.0,2.0,UK,C-Class,Sedan,Electric,58634.0,170879.0,33.0,1.59,1.57,0.19,7,363.0
7545,Porsche,2021.0,4.0,France,Panamera,Sedan,Hybrid,147525.0,355271.0,15.0,1.77,1.15,3.74,4,324.0
7546,Porsche,2017.0,12.0,USA,911,Sedan,Hybrid,77795.0,370793.0,7.0,1.04,2.35,4.37,8,163.0
7547,Toyota,2021.0,7.0,Netherlands,Land Cruiser,Suv,Hybrid,72867.0,158377.0,31.0,1.93,1.91,3.39,3,1214.0
7548,Volkswagen,2018.0,5.0,China,Tiguan,Suv,Hybrid,70264.0,420689.0,88.0,1.02,5.7,3.47,6,2316.0
7549,Ford,2019.0,9.0,India,Bronco,Suv,Petrol,38271.0,669409.0,111.0,1.14,7.46,6.32,6,1742.0
7550,Ford,2022.0,1.0,Brazil,Explorer,Suv,Petrol,91812.0,565854.0,100.0,1.25,3.78,10.58,7,2900.0
7552,Mercedes-Benz,2017.0,1.0,USA,GLS,Suv,Petrol,79170.0,596637.0,48.0,1.03,2.83,4.74,10,1239.0
7553,Tesla,2016.0,10.0,India,Model Y,Suv,Electric,88712.0,58281.0,11.0,1.01,6.91,6.55,8,360.0
7554,Mercedes-Benz,2019.0,1.0,India,GLS,Suv,Diesel,127544.0,133148.0,18.0,0.96,7.43,6.45,9,1131.0
7555,Audi,2020.0,1.0,China,Q5,Suv,Electric,51079.0,336768.5,16.0,1.14,5.93,3.27,2,817.0
7556,Ford,2016.0,1.0,Canada,Edge,Suv,Petrol,50745.0,555540.0,63.0,1.31,2.65,3.84,10,681.0
7558,Mercedes-Benz,2023.0,12.0,France,GLC,Suv,Electric,42723.0,447590.0,45.0,1.77,1.14,3.21,5,1083.0
7559,BMW,2015.0,11.0,UK,3 Series,Suv,Diesel,115863.0,99156.0,190.0,1.909983217074638,1.019710537754364,4.762465149190744,6,473.0
7560,Mercedes-Benz,2018.0,9.0,UK,GLC,Suv,Diesel,36110.0,390648.0,47.0,1.79,1.76,4.84,9,553.0
7561,BMW,2020.0,6.0,Canada,X7,Sedan,Electric,87335.0,200823.0,195.0,1.34747141547756,1.8500486646939844,3.894805556134036,5,451.0
7562,Volkswagen,2018.0,11.0,Australia,Polo,Sedan,Diesel,48250.0,124119.0,30.0,1.55,2.94,4.34,10,225.0
7563,Audi,2020.0,12.0,Mexico,Q7,Suv,Electric,53528.0,419051.0,33.0,1.12,2.0949999999999998,11.24,7,387.0
7564,Audi,2016.0,6.0,Brazil,Q5,Suv,Diesel,77735.0,126604.0,33.0,1.1,3.2,10.66,3,1121.0
7565,Mercedes-Benz,2015.0,6.0,Mexico,S-Class,Sedan,Hybrid,96655.0,388729.0,29.0,1.05,1.91,11.21,9,626.0
7566,Toyota,2021.0,6.0,Spain,Highlander,Suv,Petrol,36967.0,444824.0,41.0,1.69,1.01,3.45,1,961.0
7567,Mercedes-Benz,2019.0,12.0,Australia,CLA,Sedan,Petrol,67571.0,463731.0,38.0,1.62,3.46,4.43,7,1065.0
7568,Toyota,2022.0,4.0,Germany,bZ4X,Suv,Hybrid,49187.0,648733.0,72.0,1.85,1.48,2.84,3,780.0
7569,Toyota,2021.0,12.0,Canada,Camry,Sedan,Electric,47079.0,491163.0,19.0,1.31,1.84,3.73,8,442.0
7570,Ford,2021.0,4.0,UK,Explorer,Suv,Petrol,83138.0,411467.0,52.0,1.83,1.01,5.08,4,2755.0
7571,Audi,2017.0,5.0,Netherlands,Q7,Suv,Petrol,108264.0,356495.0,47.0,2.0,2.07,3.72,10,471.0
7572,Ford,2015.0,9.0,UK,Expedition,Suv,Hybrid,55385.0,773007.0,70.0,1.81,1.83,5.2,6,1851.0
7573,Toyota,2018.0,1.0,India,Land Cruiser,Suv,Petrol,21758.0,355928.0,76.0,1.09,6.57,6.46,2,1565.0
7574,Porsche,2023.0,4.0,Netherlands,911,Sedan,Petrol,70984.0,241891.0,17.0,2.08,2.58,3.53,3,171.0
7575,Tesla,2022.0,12.0,UK,Model S,Suv,Electric,100937.0,129963.0,26.0,1.76,1.43,4.83,5,666.0
7576,Audi,2023.0,12.0,Spain,A4,Sedan,Diesel,64809.0,541665.0,17.0,1.75,1.1,3.27,5,462.0
7577,Ford,2023.0,11.0,Germany,F-150 Lightning,Suv,Petrol,38134.0,504964.0,101.0,1.91,1.88,2.79,9,730.0
7578,BMW,2015.0,10.0,USA,7 Series,Sedan,Diesel,71561.0,253179.0,115.0,0.946124658695316,2.116366397885476,4.6904698250947146,6,284.0
7579,Volkswagen,2023.0,12.0,France,Touareg,Suv,Hybrid,66322.0,566320.0,52.0,1.75,1.37,3.78,2,1910.0
7580,Porsche,2022.0,4.0,USA,GTS,Sedan,Hybrid,190678.0,107074.0,25.0,0.9,2.77,4.29,10,246.0
7581,Ford,2021.0,10.0,UK,Mustang Mach-E,Suv,Hybrid,47443.0,401688.0,58.0,1.86,1.77,5.21,7,175.0
7582,Tesla,2024.0,1.0,Canada,Model X,Suv,Electric,49460.0,117170.0,15.0,1.4,1.8,3.93,5,332.0
7583,Audi,2018.0,12.0,Canada,RS6,Sedan,Electric,51532.0,330971.0,55.0,1.25,2.1,3.87,1,1057.0
7584,Toyota,2017.0,8.0,Netherlands,C-HR,Suv,Hybrid,34378.0,310090.0,23.0,1.94,1.91,3.49,1,1630.0
7585,Toyota,2017.0,12.0,Germany,bZ4X,Suv,Petrol,53370.0,282979.0,46.0,1.91,1.31,3.1,3,2355.0
7586,Ford,2024.0,6.0,Spain,Escape,Suv,Electric,54354.0,347768.0,94.0,1.77,1.23,3.62,2,811.0
7587,Tesla,2022.0,5.0,Mexico,Model X Plaid,Suv,Electric,58419.0,83245.0,20.0,1.18,1.96,10.9,7,1912.0
7588,Mercedes-Benz,2015.0,6.0,France,GLC,Suv,Hybrid,94759.0,179468.0,45.0,1.79,1.57,3.57,9,1008.0
7589,Audi,2015.0,2.0,Mexico,A3,Sedan,Hybrid,32143.0,103344.0,9.0,1.19,1.7,11.24,6,851.0
7590,BMW,2020.0,9.0,Germany,i4,Suv,Petrol,98723.0,485686.0,38.0,1.9982337252273952,1.913411389210708,2.8002203676552453,4,206.0
7591,Porsche,2022.0,3.0,Netherlands,Macan EV,Suv,Electric,116132.0,198509.0,22.0,2.02,2.2,3.27,10,306.0
7592,Mercedes-Benz,2019.0,2.0,Mexico,S-Class,Sedan,Diesel,107934.0,151170.0,54.0,1.05,2.1,10.9,8,1004.0
7593,Porsche,2020.0,3.0,Italy,GTS,Sedan,Petrol,72687.0,269639.0,26.0,1.82,1.13,3.69,9,227.0
7594,Volkswagen,2018.0,2.0,Mexico,Golf,Sedan,Diesel,59359.0,437497.0,42.0,1.02,1.92,10.84,3,2695.0
7595,Porsche,2015.0,3.0,Spain,Panamera Sport,Sedan,Hybrid,104096.0,104845.0,3.0,1.77,1.05,3.73,2,91.0
7596,Porsche,2017.0,5.0,USA,718,Sedan,Hybrid,137908.0,237670.0,25.0,1.01,2.88,4.44,6,159.0
7597,Mercedes-Benz,2024.0,8.0,Germany,EQS,Suv,Petrol,97830.0,459680.0,31.0,1.91,2.04,2.97,4,1220.0
7598,Audi,2015.0,12.0,UK,A6,Sedan,Diesel,74915.0,162078.0,31.0,1.84,1.95,5.11,4,1159.0
